plan_id,role,requirement_id,field,genai_value,python_value,result,validation_status
25,DevOps Engineer,-,contradiction,Module MOD-011 covers mandatory req NEX-HBK-001-AI-R016 but marked optional,consistent policy required,Mismatch,Contradiction Detected
26,Customer Support Executive,NEX-ENG-SOP-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,REQ-003,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,REQ-004,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,REQ-008,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,REQ-009,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,REQ-010,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R008,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R009,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R010,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R011,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R012,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R013,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R014,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R016,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R018,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HR-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-LEAVE-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-SEC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-SEC-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-CON-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-PRIV-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-PRIV-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-PRIV-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ENG-SOP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ENG-SOP-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ENG-SOP-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ENG-SOP-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-CS-SOP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-FIN-SOP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-FIN-SOP-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-FIN-SOP-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-FIN-SOP-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ROLE-004-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ROLE-004-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ROLE-004-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ROLE-004-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ROLE-004-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ROLE-004-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ROLE-004-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ROLE-004-AI-R008,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ROLE-004-AI-R009,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ROLE-004-AI-R010,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ROLE-004-AI-R011,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ROLE-004-AI-R012,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ROLE-004-AI-R013,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-FAQ-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-FAQ-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-FAQ-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-FAQ-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-FAQ-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-FAQ-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-FAQ-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-FAQ-001-AI-R008,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-PROC-002-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-PROC-003-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-PROC-003-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-COMP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-ESC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-FAQ-002-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-PROC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-PROC-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-PROC-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-PROC-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-PROC-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-PROC-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-PROC-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-R002,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-R003,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-R004,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-R005,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-R006,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-R009,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-R014,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-2-R003,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-R025,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-2-R004,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-2-R008,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-3-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-4-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-R026,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-2-R001,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-2-R009,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-3-R002,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-4-R002,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-2-R010,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-4-R003,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-R021,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-4-R004,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-R022,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-R023,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEXORA-2-R002,mandatory_coverage,Covered,Required,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R015,optional_coverage,Covered,Optional,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R017,optional_coverage,Covered,Optional,Match,Verified
26,Customer Support Executive,NEX-HBK-001-AI-R019,optional_coverage,Covered,Optional,Match,Verified
26,Customer Support Executive,NEXORA-R024,optional_coverage,Covered,Optional,Match,Verified
26,Customer Support Executive,NEXORA-R028,optional_coverage,Covered,Optional,Match,Verified
26,Customer Support Executive,NEXORA-3-R003,optional_coverage,Covered,Optional,Match,Verified
27,HR Executive,NEX-ENG-SOP-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,REQ-005,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,REQ-008,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,REQ-009,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,REQ-010,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R008,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R009,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R010,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R011,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R012,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R013,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R014,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R016,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R018,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HR-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-LEAVE-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-SEC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-SEC-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-CON-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-PRIV-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-PRIV-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-PRIV-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ENG-SOP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ENG-SOP-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ENG-SOP-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ENG-SOP-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-FIN-SOP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-FIN-SOP-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-FIN-SOP-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-FIN-SOP-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ROLE-005-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ROLE-005-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ROLE-005-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ROLE-005-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ROLE-005-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ROLE-005-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ROLE-005-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ROLE-005-AI-R008,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ROLE-005-AI-R009,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ROLE-005-AI-R010,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ROLE-005-AI-R011,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ROLE-005-AI-R012,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-FAQ-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-FAQ-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-FAQ-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-FAQ-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-FAQ-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-FAQ-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-FAQ-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-FAQ-001-AI-R008,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-PROC-002-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-PROC-003-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-PROC-003-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-COMP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-ESC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-FAQ-002-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-PROC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-PROC-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-PROC-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-PROC-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-PROC-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-PROC-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-PROC-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-R002,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-R003,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-R004,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-R005,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-R006,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-R015,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-R025,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-2-R008,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-3-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-4-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-R026,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-2-R001,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-2-R005,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-2-R009,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-3-R002,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-4-R002,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-2-R010,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-4-R003,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-R021,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-4-R004,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-R022,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-R023,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEXORA-2-R002,mandatory_coverage,Covered,Required,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R015,optional_coverage,Covered,Optional,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R017,optional_coverage,Covered,Optional,Match,Verified
27,HR Executive,NEX-HBK-001-AI-R019,optional_coverage,Covered,Optional,Match,Verified
27,HR Executive,NEXORA-R024,optional_coverage,Covered,Optional,Match,Verified
27,HR Executive,NEXORA-R028,optional_coverage,Covered,Optional,Match,Verified
27,HR Executive,NEXORA-3-R003,optional_coverage,Covered,Optional,Match,Verified
28,Product Manager,NEX-ENG-SOP-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,REQ-008,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,REQ-009,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,REQ-010,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R008,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R009,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R010,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R011,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R012,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R013,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R014,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R016,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HBK-001-AI-R018,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-HR-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-LEAVE-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-SEC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-SEC-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-CON-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-PRIV-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-PRIV-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-PRIV-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ENG-SOP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ENG-SOP-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ENG-SOP-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ENG-SOP-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-FIN-SOP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-FIN-SOP-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-FIN-SOP-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-FIN-SOP-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ROLE-006-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ROLE-006-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ROLE-006-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ROLE-006-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ROLE-006-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ROLE-006-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ROLE-006-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ROLE-006-AI-R008,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ROLE-006-AI-R009,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ROLE-006-AI-R010,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ROLE-006-AI-R011,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ROLE-006-AI-R012,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ROLE-006-AI-R013,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-FAQ-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-FAQ-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-FAQ-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-FAQ-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-FAQ-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-FAQ-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-FAQ-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-FAQ-001-AI-R008,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-PROC-002-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-PROC-003-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-PROC-003-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-COMP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-ESC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-FAQ-002-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-PROC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-PROC-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-PROC-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-PROC-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-PROC-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-PROC-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEX-PROC-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-R002,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-R003,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-R004,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-R005,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-R006,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-R016,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-R025,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-2-R008,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-3-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-4-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-R026,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-2-R001,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-2-R009,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-3-R002,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-4-R002,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-2-R010,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-4-R003,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-R021,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-4-R004,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-R022,mandatory_coverage,Covered,Required,Match,Verified
28,Product Manager,NEXORA-R023,mandatory_coverage,Covered,Required,Match,Verified
